config,bit_size,type,VIT_FIRST,VIT_MIDDLE,VIT_LAST,QFORMER_FIRST,QFORMER_MIDDLE,QFORMER_LAST,LLM_FIRST,LLM_MIDDLE,LLM_LAST,METEOR,CIDEr,quantized_size,compression_ratio
915,5,MLP,1,1,1,0,0,0,1,1,0,0.022731832567537,0.0036411384209052,71868934784,0.5997586577182974
563,6,MLP,1,0,0,0,0,0,1,1,1,0.2219308619112576,0.9375049764696024,70347885824,0.5870652417755791
680,6,ATTENTION,1,1,1,0,0,0,1,1,1,0.2670303343691356,1.1889801617742006,89964272640,0.7507673734602455
728,6,ATTENTION,1,1,1,1,1,1,1,1,0,0.266934917605703,1.195565473292705,96726981632,0.8072033465238723
199,16,BOTH,0,0,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,74301777920,0.62006115333858
262,16,BOTH,0,0,0,0,0,0,0,0,1,0.2785208443350772,1.2852764152502318,105984499712,0.8844589317659645
334,8,MLP,1,1,1,0,1,1,0,0,0,0.2785175866119606,1.2827405384338042,103628481536,0.8647975536887113
110,16,ATTENTION,1,1,0,0,0,0,1,1,1,0.2785192837629469,1.2852131063914425,103101579264,0.860400463341495
151,16,ATTENTION,1,1,1,1,1,1,1,1,1,0.2785192837629469,1.2852131063914425,100997128192,0.8428384561408881
10,16,MLP,0,1,0,0,0,0,0,0,0,0.2785208443350772,1.2852764152502318,116229474304,0.9699550119308248
1115,5,BOTH,0,0,0,0,0,0,1,1,1,0.1542157909338352,0.2041313520068872,51862126592,0.4327983923056435
103,16,ATTENTION,0,1,0,0,0,0,0,0,0,0.2785208443350772,1.2852764152502318,118179176448,0.9862256126340406
328,8,MLP,0,0,0,1,1,0,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
1015,5,ATTENTION,1,1,1,1,1,1,0,1,1,0.2471998820019974,1.0730299176968154,95130348032,0.793879163722472
1062,5,BOTH,1,1,1,0,1,0,0,0,0,0.0801348542248911,0.0277261742578467,92991951488,0.7760338757026416
1451,3,MLP,0,0,0,0,1,1,1,1,1,0.0,0.0,71163953152,0.5938754643942953
662,6,ATTENTION,0,0,1,1,1,1,1,1,1,0.2772981643605246,1.2759272420976968,94591124480,0.7893792501683113
876,5,MLP,1,1,1,0,1,0,0,0,0,0.11113121030875,0.0999463764073987,101603321984,0.8478972478998003
886,5,MLP,0,0,0,1,1,0,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
981,5,ATTENTION,1,1,1,1,0,1,0,0,0,0.2461599446367032,1.066382255691063,110963085824,0.9260060916458522
1033,5,BOTH,0,1,0,0,0,0,0,0,0,0.1528097764452905,0.3658474567335876,110968923008,0.9260548039532103
1257,4,ATTENTION,0,0,0,1,1,0,1,1,1,0.2775181826865519,1.2812957209673546,95802966016,0.7994922768213855
532,8,BOTH,0,0,0,1,1,1,1,0,0,0.2791594847868215,1.2892492468761467,100269056000,0.8367625681107076
1456,3,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
814,6,BOTH,1,1,1,0,0,0,0,1,0,0.238068996807687,1.0168905724519102,71733245696,0.5986263088734107
421,8,ATTENTION,0,0,0,1,1,0,0,0,0,0.2786084714212416,1.2860592992203264,119375888384,0.9962123801653525
229,16,BOTH,1,1,1,0,0,1,0,0,0,0.2785192837629469,1.2852131063914425,103925872640,0.8672793337497136
999,5,ATTENTION,1,1,1,1,1,1,0,1,0,0.2471998820019974,1.0730299176968154,102919066112,0.8588773596056675
1307,4,BOTH,1,0,0,0,0,0,1,1,1,0.0006277951073845,2.8960343385994183e-05,40155792896,0.33510701834251505
68,16,MLP,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318,111439101952,0.929978528343844
431,8,ATTENTION,1,1,1,1,1,1,0,0,0,0.2777109401375897,1.2748510059248088,111721336832,0.9323338271012116
38,16,MLP,1,1,1,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318,82178807808,0.6857963264927751
534,8,BOTH,1,1,1,1,1,1,0,1,0,0.2752840664953402,1.2657076759447368,74752173056,0.6238197784388695
237,16,BOTH,1,1,1,1,0,1,0,0,0,0.2785192837629469,1.2852131063914425,103774582784,0.8660167938048311
166,16,ATTENTION,1,1,1,1,1,1,0,0,1,0.2785192837629469,1.2852131063914425,109808607232,0.9163717686552104
1135,4,MLP,1,0,1,1,1,1,1,1,1,0.0,0.0,60241091584,0.502722300483413
411,8,ATTENTION,1,1,1,0,1,0,0,0,0,0.2782289669007045,1.2786112758894874,112175206400,0.9361214469358591
1083,5,BOTH,0,0,0,1,1,1,1,1,1,0.1552748705748227,0.2070945261269593,51096221696,0.4264067838346759
775,6,BOTH,1,1,1,0,0,0,1,1,1,0.2099539593861813,0.8535081970923823,28781478656,0.2401864040110049
452,8,ATTENTION,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318,106612539392,0.8897000312285167
13,16,MLP,0,0,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,89379375104,0.7458863026311255
53,16,MLP,0,0,0,1,0,1,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
1022,5,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,97171668992,0.8109143392488858
1375,4,BOTH,1,1,1,1,1,1,0,0,1,0.0,0.0,67239242240,0.5611230748453477
1207,4,MLP,0,0,0,1,1,1,1,1,1,0.0020059439285883,0.0010433784682518,72842084352,0.6078797587255265
1191,4,MLP,0,0,0,1,1,1,0,0,1,0.2380814945526983,1.0089784115372062,103677745152,0.8652086670618997
1026,5,BOTH,1,0,0,1,1,1,1,1,1,0.1299778555752654,0.1502378936220093,42235386752,0.35246158778788617
623,6,MLP,1,1,1,1,1,1,1,0,0,0.2322368817512118,0.9806922560663088,88643559168,0.7397457917215171
976,5,ATTENTION,1,1,1,1,1,0,1,1,1,0.2474110954047189,1.0680755721058404,88304996864,0.736920430894738
571,6,MLP,0,0,1,0,0,0,1,1,1,0.2453074107764259,1.0656184638153254,70347885824,0.5870652417755791
1197,4,MLP,1,1,1,1,1,1,1,0,1,0.0,0.0,70092608000,0.5849349043004566
939,5,ATTENTION,0,1,0,0,0,0,1,1,1,0.2736147645144286,1.2510979090986016,94386312704,0.7876700605688294
729,6,ATTENTION,1,1,1,0,0,0,1,1,0,0.2670303343691356,1.1889801617742006,97464519680,0.8133582287551745
584,6,MLP,0,1,1,0,0,0,0,0,0,0.2739471172379809,1.239076980651023,108128836096,0.9023537887751804
81,16,MLP,1,1,1,1,1,1,1,0,1,0.2785208443350772,1.2852764152502318,91408529408,0.7628199453145467
1472,3,MLP,1,1,1,1,1,1,1,1,0,0.0,0.0,68316281216,0.5701111508826158
546,8,BOTH,1,1,1,1,1,1,1,0,1,0.2750605410844401,1.2577398004408704,55872275456,0.46626377630154825
90,16,MLP,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,82178807808,0.6857963264927751
591,6,MLP,0,0,0,0,0,0,1,1,1,0.2486965220179468,1.1075143853450542,76198346752,0.6358883473879889
633,6,MLP,0,0,0,1,1,1,0,0,1,0.2751028331841468,1.2635236687151803,104831460352,0.8748366194146212
27,16,MLP,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318,82178807808,0.6857963264927751
1308,4,BOTH,1,0,0,0,0,0,0,0,0,0.0828132080193867,0.0251628060039038,110640743936,0.9233160929885144
198,16,BOTH,0,0,1,1,1,1,0,0,0,0.2785192837629469,1.2852131063914425,114125023232,0.9523930047302179
709,6,ATTENTION,1,1,1,1,1,1,1,1,1,0.266934917605703,1.195565473292705,89226734592,0.7446124912289434
415,8,ATTENTION,1,1,1,0,0,1,0,0,0,0.2777843184359699,1.2760573780551427,112175206400,0.9361214469358591
255,16,BOTH,1,1,1,1,1,1,0,1,0,0.2785192837629469,1.2852131063914425,89778034688,0.749213185625913
1337,4,BOTH,1,1,1,1,0,0,0,0,0,0.0,0.0,91997958656,0.7677388340619987
401,8,ATTENTION,1,1,1,0,0,0,1,1,1,0.2778666684005483,1.2750848440269638,92261617664,0.7699391139633035
1274,4,ATTENTION,1,1,1,1,1,1,1,0,0,0.0696289893790157,0.031692131417132,103027034112,0.8597783711894783
736,6,ATTENTION,1,1,1,1,1,1,0,1,1,0.266934917605703,1.195565473292705,96045140992,0.8015132687697879
1464,3,MLP,1,1,1,1,1,1,0,1,0,0.0,0.0,83524345216,0.6970250682593985
1139,4,MLP,0,1,1,1,1,1,1,1,1,0.0,0.0,60241091584,0.502722300483413
1353,4,BOTH,1,1,1,1,0,1,0,0,0,0.0,0.0,91733201408,0.7655293891584544
1041,5,BOTH,1,1,0,0,0,0,0,0,0,0.1093555595649189,0.114421281670514,102108088064,0.8521096079064205
1426,3,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0,51587410816,0.43050584176815476
226,16,BOTH,0,0,0,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318,79401353216,0.6626179888288322
460,8,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318,105983148032,0.8844476517632079
914,5,MLP,1,1,1,1,1,1,1,1,0,0.022731832567537,0.0036411384209052,71868934784,0.5997586577182974
1124,4,MLP,0,1,0,1,1,1,0,0,0,0.0008945192285173,5.516494778066697e-05,113529261568,0.9474212708789432
846,5,MLP,0,1,0,0,0,0,1,1,1,0.0540808213643245,0.0306269078469226,68444736896,0.5711831356900244
158,16,ATTENTION,1,1,1,1,1,1,1,0,0,0.2785192837629469,1.2852131063914425,110228201472,0.9198733549654162
845,5,MLP,0,1,0,1,1,1,0,0,0,0.171922920090422,0.5046970174400937,113754279296,0.9492990826332668
1443,3,MLP,0,0,0,1,1,0,1,1,1,0.0,0.0,71163953152,0.5938754643942953
1385,4,BOTH,0,0,0,1,1,1,1,0,1,0.0006090325832432,0.0002280513660297,72779737088,0.6073594600529298
256,16,BOTH,1,1,1,0,0,0,0,1,0,0.2785192837629469,1.2852131063914425,90231904256,0.7530008054605605
78,16,MLP,1,1,1,0,0,0,1,1,0,0.2785192837629469,1.2852131063914425,91408529408,0.7628199453145467
45,16,MLP,0,0,0,0,0,1,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
1454,3,MLP,1,1,1,1,1,1,0,0,0,0.0,0.0,100253215616,0.8366303773738595
614,6,MLP,0,0,0,0,1,1,1,1,1,0.2486965220179468,1.1075143853450542,76198346752,0.6358883473879889
1352,4,BOTH,1,1,1,1,0,1,1,1,1,0.0,0.0,21248250368,0.17732031451245503
629,6,MLP,0,0,0,1,1,1,0,1,0,0.2788686539253022,1.282664587863395,104831460352,0.8748366194146212
154,16,ATTENTION,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318,119375888384,0.9962123801653525
1475,3,MLP,0,0,0,0,0,0,1,1,0,0.0,0.0,87892823552,0.7334807735087563
1386,4,BOTH,0,0,0,0,0,0,1,0,1,0.0006088951178159,0.0002772483838342,73574008832,0.6139877947635629
928,5,MLP,0,0,0,1,1,1,1,1,1,0.1542157909338352,0.2041313520068872,74520215552,0.6218840530567576
51,16,MLP,1,1,1,1,0,1,0,0,0,0.2785192837629469,1.2852131063914425,109028907008,0.9098650357924742
170,16,ATTENTION,1,1,1,1,1,1,1,1,0,0.2785192837629469,1.2852131063914425,105612664832,0.8813559055531522
276,16,BOTH,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,63800047616,0.5324224024683107
586,6,MLP,1,1,1,1,1,1,0,0,0,0.2483844758969919,1.0891186992901516,102278375168,0.8535306831627706
102,16,ATTENTION,0,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,104752160768,0.8741748507074544
1479,3,MLP,0,0,0,0,0,0,1,0,1,0.0,0.0,87892823552,0.7334807735087563
891,5,MLP,1,1,1,0,1,1,1,1,1,0.0249105318323768,0.0021021272331236,56293779584,0.4697813009565579
1449,3,MLP,1,1,1,0,1,1,1,1,1,0.0,0.0,51587410816,0.43050584176815476
46,16,MLP,1,1,1,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318,82178807808,0.6857963264927751
440,8,ATTENTION,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318,113535844352,0.9474762053469127
540,8,BOTH,0,0,0,1,1,1,0,0,1,0.276406792885182,1.2727463470302414,98381066240,0.8210069678969755
850,5,MLP,0,0,1,0,0,0,1,1,1,0.0417188170319007,0.0244267386208353,68444736896,0.5711831356900244
1255,4,ATTENTION,1,1,1,1,1,0,1,1,1,0.0700854786440028,0.0328018840194107,87137413120,0.7271767431500987
1333,4,BOTH,1,1,1,0,0,0,1,1,1,0.0,0.0,21777764864,0.18173920431954374
673,6,ATTENTION,1,0,1,0,0,0,0,0,0,0.2674934400209932,1.1963048569484118,114465368064,0.955233241060632
104,16,ATTENTION,0,0,1,1,1,1,1,1,1,0.2785192837629469,1.2852131063914425,104298291200,0.870387230872807
1485,3,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0,51587410816,0.43050584176815476
501,8,BOTH,0,0,0,1,0,0,1,1,1,0.2780266813146106,1.2780984274142335,59187150848,0.4939269832432483
503,8,BOTH,1,1,1,0,1,0,1,1,1,0.2740672797270481,1.2576639993102288,35558257664,0.2967397937851423
116,16,ATTENTION,0,1,1,1,1,1,1,1,1,0.2785192837629469,1.2852131063914425,102647709696,0.8566128435068476
1172,4,MLP,0,0,0,0,1,1,1,1,1,0.0020059439285883,0.0010433784682518,72842084352,0.6078797587255265
372,8,ATTENTION,0,0,0,1,1,1,1,1,1,0.278631469819194,1.282046248444813,99008430080,0.8262424273581496
178,16,ATTENTION,1,1,1,1,1,1,0,1,1,0.2785192837629469,1.2852131063914425,105193070592,0.8778543192429463
130,16,ATTENTION,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318,119678468096,0.9987374600551175
211,16,BOTH,0,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,69050912768,0.5762417779034453
913,5,MLP,0,0,0,0,0,0,0,0,1,0.2779955362642533,1.2714877106453333,104254602752,0.8700226432382605
676,6,ATTENTION,0,1,1,0,0,0,1,1,1,0.2763820900666897,1.2733105074855793,92646467584,0.7731507529299294
1356,4,BOTH,1,1,1,0,1,1,1,1,1,0.0,0.0,21248250368,0.17732031451245503
979,5,ATTENTION,0,0,0,1,1,0,0,0,0,0.2789618093788623,1.2891420534239222,119319154688,0.9957389276860216
1455,3,MLP,0,0,0,1,1,1,1,1,1,0.0,0.0,71163953152,0.5938754643942953
1017,5,ATTENTION,0,0,0,1,1,1,0,1,1,0.2776623289642982,1.2825037584404828,103486416896,0.8636119997626414
713,6,ATTENTION,1,1,1,1,1,1,0,0,0,0.266934917605703,1.195565473292705,111045635072,0.9266949793596458
1450,3,MLP,1,1,1,0,1,1,0,0,0,0.0,0.0,100253215616,0.8366303773738595
639,6,MLP,1,1,1,1,1,1,1,0,1,0.2280060731888468,0.9635073121090568,73645261568,0.6145824111361383
416,8,ATTENTION,0,0,0,0,0,1,1,1,1,0.2786833510133351,1.2851337716252758,99462299648,0.8300300471927969
505,8,BOTH,0,0,0,0,1,0,1,1,1,0.2781339869209159,1.277997524577381,59187150848,0.4939269832432483
954,5,ATTENTION,0,1,1,1,1,1,0,0,0,0.2730081587142224,1.2424954113335005,113493140480,0.9471198341689194
1109,5,BOTH,1,1,1,0,0,0,0,1,1,0.0729104736686454,0.0282556427973923,46519506560,0.3882133065697607
84,16,MLP,0,0,0,0,0,0,1,0,1,0.2785271331383665,1.2852207375047249,102209380352,0.8529549095220724
282,8,MLP,1,0,0,1,1,1,1,1,1,0.2766128758228142,1.272618600412087,74154183680,0.6188294539466884
1086,5,BOTH,1,1,1,0,0,0,0,0,0,0.0802112143173955,0.0276345075882411,93247253120,0.7781644118596308
1203,4,MLP,0,0,0,1,1,1,0,1,1,0.1769429148597131,0.6326256789953965,87525732352,0.7304173341237995
1400,3,MLP,1,0,0,0,0,0,1,1,1,0.0,0.0,64638439040,0.5394189235189152
1435,3,MLP,0,0,0,0,1,0,1,1,1,0.0,0.0,71163953152,0.5938754643942953
1025,5,BOTH,0,0,0,0,0,0,1,1,1,0.1542157909338352,0.2041313520068872,51862126592,0.4327983923056435
1001,5,ATTENTION,0,0,0,1,1,1,0,1,0,0.2776623289642982,1.2825037584404828,111275134976,0.9286101956458369
244,16,BOTH,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318,63346178048,0.5286347826336633
1391,4,BOTH,1,1,1,1,1,1,1,1,1,0.0,0.0,20983493120,0.17511086960891067
694,6,ATTENTION,1,1,1,0,0,1,0,0,0,0.2669486836501059,1.1931050194034412,111537327104,0.930798234180514
189,16,BOTH,1,0,0,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249,73847908352,0.6162735335039325
759,6,BOTH,1,1,0,1,1,1,1,1,1,0.2166380202966514,0.8997760206360216,36576596480,0.3052380068617966
337,8,MLP,1,1,1,1,1,1,1,1,1,0.2759322079683527,1.2689976569023262,63353332736,0.5286944897391626
429,8,ATTENTION,0,0,0,0,1,1,0,0,0,0.2787113062227145,1.283591215220027,119375888384,0.9962123801653525
664,6,ATTENTION,0,0,1,0,0,0,1,1,1,0.2774224709088665,1.2716178257498425,95328662528,0.7955341323996135
1016,5,ATTENTION,1,1,1,0,0,0,0,1,1,0.2459072598282947,1.064162286591715,95896252928,0.8002707721934396
919,5,MLP,1,1,1,0,0,0,1,0,1,0.0278857654706347,0.0045313112390611,71868934784,0.5997586577182974
762,6,BOTH,1,1,0,0,0,0,0,0,0,0.2445286714390616,1.0757499094540968,102764446208,0.8575870298358124
556,8,BOTH,0,0,0,1,1,1,1,1,1,0.2781532133202342,1.279290014746267,58733281280,0.4901393634086008
1383,4,BOTH,1,1,1,1,1,1,1,0,1,0.0,0.0,45212695040,0.377307739018473
336,8,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
935,5,ATTENTION,1,0,0,0,0,0,1,1,1,0.247194077570401,1.0765243205301236,94386312704,0.7876700605688294
20,16,MLP,1,0,1,1,1,1,0,0,0,0.2785192837629469,1.2852131063914425,112629190656,0.9399100238616495
1250,4,ATTENTION,0,0,0,0,1,0,0,0,0,0.278127781824469,1.277162343161336,119565000704,0.9977905550964556
1297,4,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318,103675379712,0.865188927057076
1104,5,BOTH,1,1,1,1,1,1,1,0,1,0.0122815558519212,0.0007689582990307,47877590144,0.39954674833924175
148,16,ATTENTION,1,1,1,0,1,1,0,0,0,0.2785192837629469,1.2852131063914425,114575433728,0.9561517580123569
605,6,MLP,1,1,1,1,1,0,0,0,0,0.2483844758969919,1.0891186992901516,102278375168,0.8535306831627706
1205,4,MLP,1,1,1,1,1,1,1,1,1,0.0,0.0,53940595200,0.45014357136235633
252,16,BOTH,1,1,1,0,0,0,1,0,0,0.2785192837629469,1.2852131063914425,91490564096,0.7635045389363819
461,8,ATTENTION,1,1,1,1,1,1,1,1,1,0.2777109401375897,1.2748510059248088,91580813312,0.7642576842113323
1348,4,BOTH,1,1,1,1,1,0,1,1,1,0.0,0.0,21248250368,0.17732031451245503
232,16,BOTH,1,1,1,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318,63497467904,0.5298973225785457
554,8,BOTH,1,1,1,1,1,1,1,1,1,0.2746085066239099,1.2602041330414018,35104388096,0.2929521739504949
821,6,BOTH,1,1,1,1,1,1,1,1,0,0.2150242984819193,0.8847295236702594,50542485248,0.4217857576600106
1463,3,MLP,0,0,0,0,0,0,1,0,0,0.0,0.0,104621693952,0.8730860826232173
126,16,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318,106402742272,0.8879492380734139
1270,4,ATTENTION,0,0,0,1,1,1,0,0,0,0.2797308291964011,1.285463449470939,119035486208,0.9933716652893669
985,5,ATTENTION,1,1,1,0,1,1,0,0,0,0.2476368243472072,1.0772891883954332,110963085824,0.9260060916458522
1321,4,BOTH,1,0,1,1,1,1,1,1,1,0.0002497189960557,3.695880734786242e-05,30172507136,0.25179477662039634
465,8,BOTH,0,0,0,1,1,1,1,1,1,0.2781532133202342,1.279290014746267,58733281280,0.4901393634086008
39,16,MLP,1,1,1,0,1,0,0,0,0,0.2785192837629469,1.2852131063914425,109028907008,0.9098650357924742
241,16,BOTH,1,1,1,0,1,1,0,0,0,0.2785192837629469,1.2852131063914425,103774582784,0.8660167938048311
1289,4,ATTENTION,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318,104409669632,0.8713167030999361
856,5,MLP,1,0,1,1,1,1,1,1,1,0.0413944217460613,0.0226471227489734,62369258240,0.5204822183232912
1430,3,MLP,1,1,1,1,0,0,0,0,0,0.0,0.0,100253215616,0.8366303773738595
1185,4,MLP,1,1,1,1,1,1,0,1,0,0.0,0.0,84776256000,0.7074724796987296
1012,5,ATTENTION,1,1,1,0,0,0,1,0,1,0.2459072598282947,1.064162286591715,96604318208,0.8061796990919119
1436,3,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
171,16,ATTENTION,1,1,1,0,0,0,1,1,0,0.2785192837629469,1.2852131063914425,106066534400,0.8851435253877996
402,8,ATTENTION,1,1,1,0,0,0,0,0,0,0.2778666684005483,1.2750848440269638,112402141184,0.9380152568531828
1432,3,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
139,16,ATTENTION,1,1,1,1,1,0,1,1,1,0.2785192837629469,1.2852131063914425,101148418048,0.8441009960857707
458,8,ATTENTION,1,1,1,0,0,0,0,1,1,0.2778666684005483,1.2750848440269638,98555531264,0.8224629086163907
1157,4,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318,119829757952,1.0
1092,5,BOTH,1,1,1,1,1,1,0,1,0,0.0718623348619768,0.0249936690429614,69117474944,0.5767972507437282
956,5,ATTENTION,0,1,1,0,0,0,0,0,0,0.273375655232794,1.2415256949104028,114259045376,0.9535114426398871
1346,4,BOTH,0,0,0,0,0,1,1,1,1,0.0020768046876448,0.0011359364857626,49080049664,0.40958148045045634
922,5,MLP,1,1,1,1,1,1,0,1,1,0.0940622773954117,0.0764410752606196,70453011584,0.5879425343763212
153,16,ATTENTION,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318,105948872704,0.8841616182387664
481,8,BOTH,1,1,0,1,1,1,0,0,0,0.2776963668558262,1.2812960204719808,103396358144,0.8628604439426248
1155,4,MLP,1,1,1,0,1,0,0,0,0,0.0,0.0,100928268800,0.8422638126368298
1160,4,MLP,0,0,0,0,0,1,1,1,1,0.0020059439285883,0.0010433784682518,72842084352,0.6078797587255265
912,5,MLP,0,0,0,1,1,1,0,0,1,0.2779955362642533,1.2714877106453333,104254602752,0.8700226432382605
1213,4,ATTENTION,1,0,0,1,1,1,0,0,0,0.2225874156567575,0.902720425762012,116146968576,0.9692664873989381
248,16,BOTH,1,1,1,1,1,1,0,0,0,0.2785192837629469,1.2852131063914425,103623292928,0.8647542538599485
1147,4,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0,53940595200,0.45014357136235633
1442,3,MLP,1,1,1,1,1,0,0,0,0,0.0,0.0,100253215616,0.8366303773738595
522,8,BOTH,0,0,0,0,1,1,0,0,0,0.2787113062227145,1.283591215220027,119375888384,0.9962123801653525
1217,4,ATTENTION,0,1,0,1,1,1,0,0,0,0.2655752375620234,1.1884745207397862,116146968576,0.9692664873989381
1434,3,MLP,1,1,1,0,1,0,0,0,0,0.0,0.0,100253215616,0.8366303773738595
507,8,BOTH,1,1,1,0,0,1,1,1,1,0.2742153697374485,1.2582200234866614,35558257664,0.2967397937851423
1054,5,BOTH,1,1,1,0,0,0,1,1,1,0.0172137427767065,0.0006018312085335,25279621760,0.21096280416527433
456,8,ATTENTION,0,0,0,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318,106612539392,0.8897000312285167
144,16,ATTENTION,1,1,1,1,0,1,0,0,0,0.2785192837629469,1.2852131063914425,114575433728,0.9561517580123569
488,8,BOTH,0,1,1,1,1,1,1,1,1,0.2775488391520109,1.2751290001648332,42980685824,0.3586812371031968
1102,5,BOTH,0,0,0,1,1,1,1,1,0,0.1562354634965265,0.2156698191273727,74460094976,0.6213823364796109
1363,4,BOTH,0,0,0,1,1,1,0,0,0,0.2797308291964011,1.285463449470939,119035486208,0.9933716652893669
1225,4,ATTENTION,1,1,0,1,1,1,0,0,0,0.1555775012682047,0.3947330488396141,113258450944,0.9451613095085091
480,8,BOTH,1,1,0,1,1,1,1,1,1,0.2767426942677216,1.269413779590905,42980685824,0.3586812371031968
650,6,MLP,0,0,0,0,0,0,1,1,1,0.2486965220179468,1.1075143853450542,76198346752,0.6358883473879889
1189,4,MLP,1,1,1,1,1,1,0,0,1,0.0,0.0,84776256000,0.7074724796987296
716,6,ATTENTION,1,1,1,1,1,1,1,0,0,0.266934917605703,1.195565473292705,104227228672,0.8697942018188013
1327,4,BOTH,0,1,1,0,0,0,1,1,1,0.0,0.0,30966778880,0.2584231113310294
974,5,ATTENTION,0,0,0,0,0,1,1,1,1,0.2771798313520781,1.2716402942290197,96916367360,0.8087838030918966
1215,4,ATTENTION,1,0,0,0,0,0,0,0,0,0.2200115965596658,0.8906853208364068,116941240320,0.9758948221095711
1492,3,ATTENTION,1,0,0,1,1,1,0,0,0,0.0472884713125676,8.635175328616965e-05,116015440384,0.9681688619489001
251,16,BOTH,1,1,1,1,1,1,1,0,0,0.2785192837629469,1.2852131063914425,91036694528,0.7597169191017344
897,5,MLP,0,0,0,1,1,1,1,1,1,0.1542157909338352,0.2041313520068872,74520215552,0.6218840530567576
717,6,ATTENTION,1,1,1,0,0,0,1,0,0,0.2670303343691356,1.1889801617742006,104964766720,0.8759490840501034
1377,4,BOTH,0,0,0,1,1,1,0,0,1,0.2396694805750593,1.0096769247323572,94806284288,0.7911747958798047
805,6,BOTH,0,0,0,1,1,1,0,0,0,0.2786443321169212,1.28441429844489,119092219904,0.9938451177686979
1334,4,BOTH,1,1,1,0,0,0,0,0,0,0.0,0.0,92262715904,0.7699482789655431
1326,4,BOTH,0,1,1,1,1,1,0,0,0,0.0,0.0,100657458176,0.8400038512663957
906,5,MLP,1,1,1,1,1,1,0,1,0,0.0988738629989749,0.0849885061599786,86028166784,0.7179198911380607
80,16,MLP,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318,102209380352,0.8529549095220724
683,6,ATTENTION,1,1,1,0,0,0,0,0,0,0.2670303343691356,1.1889801617742006,111783173120,0.932849861590948
194,16,BOTH,0,1,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318,114125023232,0.9523930047302179
471,8,BOTH,1,0,0,0,0,0,0,0,0,0.2761260579550053,1.2670422839521134,111953460224,0.934270936847298
580,6,MLP,1,0,1,0,0,0,0,0,0,0.2456321108117971,1.071955635726424,108128836096,0.9023537887751804
1317,4,BOTH,1,1,0,1,1,1,1,1,1,0.0,0.0,30172507136,0.25179477662039634
1128,4,MLP,0,0,1,1,1,1,0,0,0,0.0272203384343395,0.0039917074195491,113529261568,0.9474212708789432
640,6,MLP,1,1,1,0,0,0,1,0,1,0.2280060731888468,0.9635073121090568,73645261568,0.6145824111361383
570,6,MLP,0,0,1,1,1,1,0,0,0,0.2741561001222889,1.2269695703528734,113979297024,0.9511768943875902
772,6,BOTH,1,1,1,1,1,1,0,0,0,0.241993453317451,1.041717174328926,93494252288,0.7802256625224164
947,5,ATTENTION,1,1,0,0,0,0,1,1,1,0.2437783593294584,1.0579008594587165,91600956416,0.7644257818887729
